Date,Team,Acquired,Relinquished,Notes,TEAM_ABBREVIATION,player_name_clean,matched_name,PLAYER_ID,match_score
2022-03-19,Mavericks,,Spencer Dinwiddie,placed on IL with right knee injury,DAL,Spencer Dinwiddie,Spencer Dinwiddie,203915,100.0
2022-03-19,Spurs,,Lonnie Walker IV,placed on IL with lower back spasms,SAS,Lonnie Walker IV,Lonnie Walker IV,1629022,100.0
2022-03-20,Heat,,Gabe Vincent,placed on IL with right big toe injury,MIA,Gabe Vincent,Gabe Vincent,1629216,100.0
2022-03-20,Pelicans,,Devonte' Graham,placed on IL with right hip injury,NOP,Devonte' Graham,Devonte' Graham,1628984,100.0
2022-03-20,Pistons,,Jerami Grant,placed on IL with right knee inflammation,DET,Jerami Grant,Jerami Grant,203924,100.0
2022-03-20,Raptors,,Fred VanVleet,placed on IL with right knee injury,TOR,Fred VanVleet,Fred VanVleet,1627832,100.0
2022-03-20,Thunder,,Shai Gilgeous-Alexander,placed on IL with sore right ankle,OKC,Shai Gilgeous-Alexander,Shai Gilgeous-Alexander,1628983,100.0
2022-03-20,Warriors,,Moses Moody,placed on IL with sore right shoulder,GSW,Moses Moody,Moses Moody,1630541,100.0
2022-03-21,76ers,,James Harden,placed on IL with left hamstring injury,PHI,James Harden,James Harden,201935,100.0
2022-03-21,76ers,,Joel Embiid,placed on IL with sore back,PHI,Joel Embiid,Joel Embiid,203954,100.0
2022-03-21,Blazers,,Josh Hart,placed on IL with left knee injury (out for season),POR,Josh Hart,Josh Hart,1628404,100.0
2022-03-21,Bucks,,Khris Middleton,placed on IL with sore left wrist,MIL,Khris Middleton,Khris Middleton,203114,100.0
2022-03-21,Celtics,,Robert Williams III,placed on IL with right knee injury,BOS,Robert Williams III,Robert Williams III,1629057,100.0
2022-03-21,Lakers,,Talen Horton-Tucker,placed on IL with sprained left ankle,LAL,Talen Horton-Tucker,Talen Horton-Tucker,1629659,100.0
2022-03-21,Mavericks,,Davis Bertans,placed on IL with sore right knee,DAL,Davis Bertans,Davis Bertans,202722,100.0
2022-03-21,Raptors,,Gary Trent Jr.,placed on IL with left big toe injury,TOR,Gary Trent Jr.,Gary Trent Jr.,1629018,100.0
2022-03-21,Wizards,,Kyle Kuzma,placed on IL with right knee tendinitis (out for season),WAS,Kyle Kuzma,Kyle Kuzma,1628398,100.0
2022-03-22,Knicks,,Julius Randle,placed on IL with right quadricep injury,NYK,Julius Randle,Julius Randle,203944,100.0
2022-03-22,Mavericks,,Luka Doncic,placed on IL with sore right ankle,DAL,Luka Dončić,Luka Dončić,1629029,100.0
2022-03-23,Hawks,,Danilo Gallinari,placed on IL with sore right Achilles,ATL,Danilo Gallinari,Danilo Gallinari,201568,100.0
2022-03-23,Heat,,Tyler Herro,placed on IL with sprained left knee,MIA,Tyler Herro,Tyler Herro,1629639,100.0
2022-03-23,Lakers,,LeBron James,placed on IL with sore left knee,LAL,LeBron James,LeBron James,2544,100.0
2022-03-23,Magic,,Markelle Fultz,placed on IL with left knee injury,ORL,Markelle Fultz,Markelle Fultz,1628365,100.0
2022-03-23,Magic,,Wendell Carter Jr.,placed on IL with sprained left ankle,ORL,Wendell Carter Jr.,Wendell Carter Jr.,1628976,100.0
2022-03-23,Thunder,,Shai Gilgeous-Alexander,placed on IL with sore right ankle (out for season),OKC,Shai Gilgeous-Alexander,Shai Gilgeous-Alexander,1628983,100.0
2022-03-23,Warriors,,Draymond Green,placed on IL with lower back injury,GSW,Draymond Green,Draymond Green,203110,100.0
2022-03-23,Warriors,,Klay Thompson,placed on IL with right Achilles tendon injury,GSW,Klay Thompson,Klay Thompson,202691,100.0
2022-03-23,Rockets,,Anthony Lamb,placed on IL (out for season),HOU,Anthony Lamb,Anthony Lamb,1630237,100.0
2022-03-24,Bucks,,Giannis Antetokounmpo,placed on IL with sore right knee,MIL,Giannis Antetokounmpo,Giannis Antetokounmpo,203507,100.0
2022-03-24,Bulls,,DeMar DeRozan,placed on IL with strained left adductor,CHI,DeMar DeRozan,DeMar DeRozan,201942,100.0
2022-03-24,Grizzlies,,Brandon Clarke,placed on IL with sore left hip,MEM,Brandon Clarke,Brandon Clarke,1629634,100.0
2022-03-24,Grizzlies,,Dillon Brooks,placed on IL with left ankle injury,MEM,Dillon Brooks,Dillon Brooks,1628415,100.0
2022-03-24,Heat,,Victor Oladipo,placed on IL with right knee injury,MIA,Victor Oladipo,Victor Oladipo,203506,100.0
2022-03-25,Bucks,,Jrue Holiday,placed on IL with sore left ankle,MIL,Jrue Holiday,Jrue Holiday,201950,100.0
2022-03-25,Jazz,,Hassan Whiteside,placed on IL with sprained right foot,UTA,Hassan Whiteside,Hassan Whiteside,202355,100.0
2022-03-26,Pistons,,Jerami Grant,placed on IL with strained left calf (out for season),DET,Jerami Grant,Jerami Grant,203924,100.0
2022-03-26,Rockets,,Eric Gordon,placed on IL with right groin injury (out for season),HOU,Eric Gordon,Eric Gordon,201569,100.0
2022-03-26,Timberwolves,,Malik Beasley,placed on IL with sprained left ankle,MIN,Malik Beasley,Malik Beasley,1627736,100.0
2022-03-27,Knicks,,Quentin Grimes,placed on IL with sore right knee,NYK,Quentin Grimes,Quentin Grimes,1629656,100.0
2022-03-27,Pelicans,,Larry Nance Jr.,placed on IL with right knee injury,NOP,Larry Nance Jr.,Larry Nance Jr.,1626204,100.0
2022-03-28,Celtics,,Jaylen Brown,placed on IL with right knee injury,BOS,Jaylen Brown,Jaylen Brown,1627759,100.0
2022-03-28,Celtics,,Jayson Tatum,placed on IL with right patella tendinopathy,BOS,Jayson Tatum,Jayson Tatum,1628369,100.0
2022-03-28,Celtics,,Robert Williams III,placed on IL with torn meniscus in left knee,BOS,Robert Williams III,Robert Williams III,1629057,100.0
2022-03-28,Grizzlies,,Jaren Jackson Jr.,placed on IL with right thigh injury,MEM,Jaren Jackson Jr.,Jaren Jackson Jr.,1628991,100.0
2022-03-28,Hawks,,Danilo Gallinari,placed on IL with right elbow injury,ATL,Danilo Gallinari,Danilo Gallinari,201568,100.0
2022-03-28,Heat,,Caleb Martin,placed on IL with right calf injury,MIA,Caleb Martin,Caleb Martin,1628997,100.0
2022-03-28,Nuggets,,JaMychal Green,placed on IL with sprained right wrist,DEN,JaMychal Green,JaMychal Green,203210,100.0
2022-03-28,Raptors,,Khem Birch,placed on IL with right knee injury,TOR,Khem Birch,Khem Birch,203920,100.0
2022-03-28,Rockets,,Christian Wood,placed on IL with left hamstring injury (out for season),HOU,Christian Wood,Christian Wood,1626174,100.0
2022-03-28,Rockets,,Dennis Schröder,placed on IL with sore left shoulder (out for season),HOU,Dennis Schröder,Dennis Schröder,203471,100.0
2022-03-28,Thunder,,Darius Bazley,placed on IL with sprained right knee (out for season),OKC,Darius Bazley,Darius Bazley,1629647,100.0
2022-03-28,Warriors,,Draymond Green,placed on IL with lower back injury,GSW,Draymond Green,Draymond Green,203110,100.0
2022-03-28,Warriors,,Klay Thompson,placed on IL with right Achilles tendon injury,GSW,Klay Thompson,Klay Thompson,202691,100.0
2022-03-28,Warriors,,Otto Porter Jr.,placed on IL with lower back injury,GSW,Otto Porter Jr.,Otto Porter Jr.,203490,100.0
2022-03-28,Warriors,,Quinndary Weatherspoon,placed on IL with sore left ankle,GSW,Quinndary Weatherspoon,Quinndary Weatherspoon,1629683,100.0
2022-03-29,Cavaliers,,Evan Mobley,placed on IL with sprained left ankle,CLE,Evan Mobley,Evan Mobley,1630596,100.0
2022-03-29,Lakers,,LeBron James,placed on IL with sprained left ankle,LAL,LeBron James,LeBron James,2544,100.0
2022-03-29,Magic,,Wendell Carter Jr.,placed on IL with sprained left wrist (out for season),ORL,Wendell Carter Jr.,Wendell Carter Jr.,1628976,100.0
2022-03-30,Mavericks,,Spencer Dinwiddie,placed on IL with right knee injury,DAL,Spencer Dinwiddie,Spencer Dinwiddie,203915,100.0
2022-03-31,Hawks,,Louis Williams / Lou Williams,placed on IL with right ankle injury,ATL,Lou Williams,Lou Williams,101150,100.0
2022-03-31,Thunder,,Derrick Favors,placed on IL with sore lower back (out for season),OKC,Derrick Favors,Derrick Favors,202324,100.0
2022-03-31,Pistons,,Luka Garza,placed on IL with sprained left ankle,DET,Luka Garza,Luka Garza,1630568,100.0
2022-04-01,Bucks,,Brook Lopez,placed on IL with back injury,MIL,Brook Lopez,Brook Lopez,201572,100.0
2022-04-01,Bucks,,Giannis Antetokounmpo,placed on IL with sore right knee,MIL,Giannis Antetokounmpo,Giannis Antetokounmpo,203507,100.0
2022-04-01,Bucks,,Jrue Holiday,placed on IL with sprained left ankle,MIL,Jrue Holiday,Jrue Holiday,201950,100.0
2022-04-01,Bucks,,Khris Middleton,placed on IL with sore left wrist,MIL,Khris Middleton,Khris Middleton,203114,100.0
2022-04-01,Celtics,,Nik Stauskas,placed on IL with sprained right ankle,BOS,Nik Stauskas,Nik Stauskas,203917,100.0
2022-04-01,Clippers,,Paul George,placed on IL with right elbow injury,LAC,Paul George,Paul George,202331,100.0
2022-04-01,Grizzlies,,Jaren Jackson Jr.,placed on IL with right thigh injury,MEM,Jaren Jackson Jr.,Jaren Jackson Jr.,1628991,100.0
2022-04-01,Grizzlies,,Steven Adams,placed on IL with left calf injury,MEM,Steven Adams,Steven Adams,203500,100.0
2022-04-01,Grizzlies,,Tyus Jones,placed on IL with sore left hand,MEM,Tyus Jones,Tyus Jones,1626145,100.0
2022-04-01,Pacers,,Malcolm Brogdon,placed on IL with sore lower back (out for season),IND,Malcolm Brogdon,Malcolm Brogdon,1627763,100.0
2022-04-01,Pistons,,Marvin Bagley III,placed on IL with strained left hip (out for season),DET,Marvin Bagley III,Marvin Bagley III,1628963,100.0
2022-04-01,Raptors,,Yuta Watanabe,placed on IL with left quadriceps injury,TOR,Yuta Watanabe,Yuta Watanabe,1629139,100.0
2022-04-02,Bulls,,Matt Thomas,placed on IL with right leg injury (out for season),CHI,Matt Thomas,Matt Thomas,1629744,100.0
2022-04-02,Warriors,,Quinndary Weatherspoon,placed on IL with sore left ankle,GSW,Quinndary Weatherspoon,Quinndary Weatherspoon,1629683,100.0
2022-04-03,Heat,,Dewayne Dedmon,placed on IL with sprained right ankle,MIA,Dewayne Dedmon,Dewayne Dedmon,203473,100.0
2022-04-03,Heat,,Gabe Vincent,placed on IL with right big toe injury,MIA,Gabe Vincent,Gabe Vincent,1629216,100.0
2022-04-03,Heat,,Jimmy Butler,placed on IL with left big toe injury,MIA,Jimmy Butler III,Jimmy Butler III,202710,100.0
2022-04-03,Heat,,P.J. Tucker,placed on IL with left knee injury,MIA,P.J. Tucker,P.J. Tucker,200782,100.0
2022-04-03,Knicks,,Julius Randle,placed on IL with right quadricep injury (out for season),NYK,Julius Randle,Julius Randle,203944,100.0
2022-04-03,Lakers,,LeBron James,placed on IL with sprained left ankle (out for season),LAL,LeBron James,LeBron James,2544,100.0
2022-04-03,Magic,,Franz Wagner,placed on IL with sprained left ankle,ORL,Franz Wagner,Franz Wagner,1630532,100.0
2022-04-03,Spurs,,Jakob Poeltl,placed on IL with tightness in lower back,SAS,Jakob Poeltl,Jakob Poeltl,1627751,100.0
2022-04-03,Timberwolves,,Patrick Beverley,placed on IL with sore right ankle,MIN,Patrick Beverley,Patrick Beverley,201976,100.0
2022-04-03,Warriors,,Andre Iguodala,placed on IL with lower back injury,GSW,Andre Iguodala,Andre Iguodala,2738,100.0
2022-04-03,Warriors,,Otto Porter Jr.,placed on IL with lower back injury,GSW,Otto Porter Jr.,Otto Porter Jr.,203490,100.0
2022-04-03,Raptors,,Isaac Bonga,placed on IL with right big toe injury,TOR,Isaac Bonga,Isaac Bonga,1629067,100.0
2022-04-04,Bulls,,Zach LaVine,placed on IL with sore left knee,CHI,Zach LaVine,Zach LaVine,203897,100.0
2022-04-04,Grizzlies,,Dillon Brooks,placed on IL with right hip injury,MEM,Dillon Brooks,Dillon Brooks,1628415,100.0
2022-04-04,Grizzlies,,Tyrell Terry,placed on IL with sore left foot (out for season),MEM,Tyrell Terry,Tyrell Terry,1630179,100.0
2022-04-04,Heat,,Kyle Lowry,placed on IL with soreness,MIA,Kyle Lowry,Kyle Lowry,200768,100.0
2022-04-04,Hornets,,Gordon Hayward,placed on IL with sore left foot (out for season),CHA,Gordon Hayward,Gordon Hayward,202330,100.0
2022-04-04,Magic,,Cole Anthony,placed on IL with sprained left toe (out for season),ORL,Cole Anthony,Cole Anthony,1630175,100.0
2022-04-04,Pacers,,Goga Bitadze,placed on IL with sore right foot (out for season),IND,Goga Bitadze,Goga Bitadze,1629048,100.0
2022-04-04,Pelicans,,Jonas Valanciunas,placed on IL with sore right ankle,NOP,Jonas Valančiūnas,Jonas Valančiūnas,202685,100.0
2022-04-04,Spurs,,Jock Landale,placed on IL with sprained right foot,SAS,Jock Landale,Jock Landale,1629111,100.0
2022-04-04,Spurs,,Romeo Langford,placed on IL with left heel injury,SAS,Romeo Langford,Romeo Langford,1629641,100.0
2022-04-05,Kings,,Alex Len,placed on IL with sore back (out for season),SAC,Alex Len,Alex Len,203458,100.0
2022-04-05,Thunder,,Tre Mann,placed on IL with strained right hamstring (out for season),OKC,Tre Mann,Tre Mann,1630544,100.0
2022-04-06,Clippers,,Luke Kennard,placed on IL with right hamstring injury,LAC,Luke Kennard,Luke Kennard,1628379,100.0
2022-04-06,Hawks,,Louis Williams / Lou Williams,placed on IL with lower back injury (out for season),ATL,Lou Williams,Lou Williams,101150,100.0
2022-04-06,Jazz,,Mike Conley Jr.,placed on IL with right knee injury,UTA,Mike Conley,Mike Conley,201144,100.0
2022-04-06,Jazz,,Royce O'Neale,placed on IL with right thumb injury,UTA,Royce O'Neale,Royce O'Neale,1626220,100.0
2022-04-06,Knicks,,Quentin Grimes,placed on IL with sore right knee (out for season),NYK,Quentin Grimes,Quentin Grimes,1629656,100.0
2022-04-06,Magic,,Franz Wagner,placed on IL with sprained right ankle (out for season),ORL,Franz Wagner,Franz Wagner,1630532,100.0
2022-04-06,Mavericks,,Maximilian Kleber / Maxi Kleber,placed on IL with sore right ankle,DAL,Maxi Kleber,Maxi Kleber,1628467,100.0
2022-04-07,Bucks,,Grayson Allen,placed on IL with sore left hip,MIL,Grayson Allen,Grayson Allen,1628960,100.0
2022-04-07,Celtics,,Al Horford,placed on IL with sore lower back,BOS,Al Horford,Al Horford,201143,100.0
2022-04-07,Celtics,,Jayson Tatum,placed on IL with right patella tendinopathy,BOS,Jayson Tatum,Jayson Tatum,1628369,100.0
2022-04-07,Grizzlies,,Jarrett Culver,placed on IL with sore right knee,MEM,Jarrett Culver,Jarrett Culver,1629633,100.0
2022-04-07,Heat,,P.J. Tucker,placed on IL with strained right calf,MIA,P.J. Tucker,P.J. Tucker,200782,100.0
2022-04-07,Jazz,,Trent Forrest,placed on IL with left foot injury (out for season),UTA,Trent Forrest,Trent Forrest,1630235,100.0
2022-04-07,Lakers,,Anthony Davis,placed on IL with right foot injury (out for season),LAL,Anthony Davis,Anthony Davis,203076,100.0
2022-04-07,Lakers,,Russell Westbrook,placed on IL with sore right shoulder (out for season),LAL,Russell Westbrook,Russell Westbrook,201566,100.0
2022-04-07,Pelicans,,Brandon Ingram,placed on IL with right hamstring injury,NOP,Brandon Ingram,Brandon Ingram,1627742,100.0
2022-04-07,Raptors,,Fred VanVleet,placed on IL with sore right knee,TOR,Fred VanVleet,Fred VanVleet,1627832,100.0
2022-04-07,Spurs,,Lonnie Walker IV,placed on IL with tightness in lower back,SAS,Lonnie Walker IV,Lonnie Walker IV,1629022,100.0
2022-04-07,Timberwolves,,D'Angelo Russell,placed on IL with hamstring injury (out for season),MIN,D'Angelo Russell,D'Angelo Russell,1626156,100.0
2022-04-08,Blazers,,Justise Winslow,placed on IL with left calf inflammation (out for season),POR,Justise Winslow,Justise Winslow,1626159,100.0
2022-04-08,Blazers,,Kris Dunn,placed on IL with sprained right ankle,POR,Kris Dunn,Kris Dunn,1627739,100.0
2022-04-08,Spurs,,Devin Vassell,placed on IL with sore left heel,SAS,Devin Vassell,Devin Vassell,1630170,100.0
2022-04-08,Spurs,,Jakob Poeltl,placed on IL with tightness in lower back,SAS,Jakob Poeltl,Jakob Poeltl,1627751,100.0
2022-04-08,Spurs,,Keldon Johnson,placed on IL with sore right knee,SAS,Keldon Johnson,Keldon Johnson,1629640,100.0
2022-04-08,Wizards,,Kristaps Porzingis,placed on IL with right knee injury (out for season),WAS,Kristaps Porziņģis,Kristaps Porziņģis,204001,100.0
2022-04-08,Raptors,,Isaac Bonga,placed on IL with right big toe injury,TOR,Isaac Bonga,Isaac Bonga,1629067,100.0
2022-04-09,Bucks,,Brook Lopez,placed on IL with back injury,MIL,Brook Lopez,Brook Lopez,201572,100.0
2022-04-09,Bucks,,George Hill,placed on IL with strained abdominal,MIL,George Hill,George Hill,201588,100.0
2022-04-09,Bulls,,Zach LaVine,placed on IL with sore left knee,CHI,Zach LaVine,Zach LaVine,203897,100.0
2022-04-09,Grizzlies,,Santi Aldama,placed on IL,MEM,Santi Aldama,Santi Aldama,1630583,100.0
2022-04-09,Heat,,Jimmy Butler,placed on IL,MIA,Jimmy Butler III,Jimmy Butler III,202710,100.0
2022-04-09,Warriors,,Klay Thompson,placed on IL with right Achilles tendon injury,GSW,Klay Thompson,Klay Thompson,202691,100.0
2022-04-10,76ers,,Georges Niang,placed on IL with left knee injury,PHI,Georges Niang,Georges Niang,1627777,100.0
2022-04-10,76ers,,James Harden,placed on IL with left hamstring injury,PHI,James Harden,James Harden,201935,100.0
2022-04-10,Bucks,,Giannis Antetokounmpo,placed on IL with sore right knee,MIL,Giannis Antetokounmpo,Giannis Antetokounmpo,203507,100.0
2022-04-10,Clippers,,Marcus Morris,placed on IL with sore left elbow (out for season),LAC,Marcus Morris Sr.,Marcus Morris Sr.,202694,100.0
2022-04-10,Grizzlies,,Dillon Brooks,placed on IL with right hip injury,MEM,Dillon Brooks,Dillon Brooks,1628415,100.0
2022-04-10,Grizzlies,,Ja Morant,placed on IL with sore right knee,MEM,Ja Morant,Ja Morant,1629630,100.0
2022-04-10,Grizzlies,,Jaren Jackson Jr.,placed on IL with left thigh injury,MEM,Jaren Jackson Jr.,Jaren Jackson Jr.,1628991,100.0
2022-04-10,Grizzlies,,Steven Adams,placed on IL with sore left ankle,MEM,Steven Adams,Steven Adams,203500,100.0
2022-04-10,Heat,,Dewayne Dedmon,placed on IL with sprained right ankle,MIA,Dewayne Dedmon,Dewayne Dedmon,203473,100.0
2022-04-10,Heat,,Tyler Herro,placed on IL with sore left knee,MIA,Tyler Herro,Tyler Herro,1629639,100.0
2022-04-10,Jazz,,Bojan Bogdanovic,placed on IL with left calf injury,UTA,Bojan Bogdanovic,Bojan Bogdanovic,202711,100.0
2022-04-10,Magic,,Jalen Suggs,placed on IL with right ankle injury (out for season),ORL,Jalen Suggs,Jalen Suggs,1630591,100.0
2022-04-10,Nuggets,,Aaron Gordon,placed on IL with left hamstring injury (out for season),DEN,Aaron Gordon,Aaron Gordon,203932,100.0
2022-04-10,Nuggets,,Monte Morris,placed on IL with sore left elbow,DEN,Monte Morris,Monte Morris,1628420,100.0
2022-04-10,Nuggets,,Nikola Jokic,placed on IL with sore right wrist,DEN,Nikola Jokic,Nikola Jokić,203999,91.66666666666666
2022-04-10,Nuggets,,Will Barton,placed on IL with sore right knee,DEN,Will Barton,Will Barton,203115,100.0
2022-04-10,Pelicans,,Devonte' Graham,placed on IL with sore right knee,NOP,Devonte' Graham,Devonte' Graham,1628984,100.0
2022-04-10,Pelicans,,Herbert Jones / Herb Jones (Keyshawn),placed on IL with tibia injury,NOP,Herbert Jones,Herbert Jones,1630529,100.0
2022-04-10,Pelicans,,Jonas Valanciunas,placed on IL with sore right ankle,NOP,Jonas Valančiūnas,Jonas Valančiūnas,202685,100.0
2022-04-10,Pistons,,Cade Cunningham,placed on IL with right hip injury (out for season),DET,Cade Cunningham,Cade Cunningham,1630595,100.0
2022-04-10,Pistons,,Cory Joseph,placed on IL with lumbar spine injury (out for season),DET,Cory Joseph,Cory Joseph,202709,100.0
2022-04-10,Spurs,,Lonnie Walker IV,placed on IL with tightness in lower back (out for season),SAS,Lonnie Walker IV,Lonnie Walker IV,1629022,100.0
2022-04-10,Warriors,,Andre Iguodala,placed on IL with left hip injury,GSW,Andre Iguodala,Andre Iguodala,2738,100.0
2022-04-10,Warriors,,Andrew Wiggins,placed on IL with tightness in lower back,GSW,Andrew Wiggins,Andrew Wiggins,203952,100.0
2022-04-10,Warriors,,Otto Porter Jr.,placed on IL with left foot injury,GSW,Otto Porter Jr.,Otto Porter Jr.,203490,100.0
2022-04-10,Wizards,,Thomas Bryant,placed on IL with tightness in lower back (out for season),WAS,Thomas Bryant,Thomas Bryant,1628418,100.0
2022-04-12,Mavericks,,Luka Doncic,placed on IL with strained left calf,DAL,Luka Dončić,Luka Dončić,1629029,100.0
2022-04-16,Hawks,,Clint Capela,placed on IL with hyperextended right knee,ATL,Clint Capela,Clint Capela,203991,100.0
2022-04-17,Bucks,,Jordan Nwora,placed on IL with sore back,MIL,Jordan Nwora,Jordan Nwora,1629670,100.0
